idnovel,date,score
2764,2020-04-01,0
2764,2020-05-01,0
2764,2020-06-01,0
2764,2020-07-01,0
2764,2020-08-01,0
2764,2020-09-01,0
2764,2020-10-01,0
2765,2020-01-01,0
2765,2020-02-01,0
2765,2020-03-01,0
2765,2020-04-01,0
2765,2020-05-01,0
2765,2020-06-01,0
2765,2020-07-01,0
2765,2020-08-01,0
2765,2020-09-01,0
2765,2020-10-01,0
2766,2020-01-01,32.8
2766,2020-02-01,0
2766,2020-03-01,0
2766,2020-04-01,0
2766,2020-05-01,0
2766,2020-06-01,0
2766,2020-07-01,0
2766,2020-08-01,0
2766,2020-09-01,0
2766,2020-10-01,0
2767,2020-01-01,0
2767,2020-02-01,0
2767,2020-03-01,0
2767,2020-04-01,0
2767,2020-05-01,0
2767,2020-06-01,0
2767,2020-07-01,0
2767,2020-08-01,0
2767,2020-09-01,0
2767,2020-10-01,0
2768,2020-01-01,0
2768,2020-02-01,0
2768,2020-03-01,0
2768,2020-04-01,0
2768,2020-05-01,0
2768,2020-06-01,79.68
2768,2020-07-01,0
2768,2020-08-01,45.45
2768,2020-09-01,59.64
2768,2020-10-01,0
2769,2020-01-01,0
2769,2020-02-01,0
2769,2020-03-01,0
2769,2020-04-01,0
2769,2020-05-01,0
2769,2020-06-01,0
2769,2020-07-01,0
2769,2020-08-01,0
2769,2020-09-01,0
2769,2020-10-01,0
2770,2020-01-01,0
2770,2020-02-01,0
2770,2020-03-01,0
2770,2020-04-01,0
2770,2020-05-01,0
2770,2020-06-01,0
2770,2020-07-01,0
2770,2020-08-01,0
2770,2020-09-01,0
2770,2020-10-01,0
2771,2020-01-01,0
2771,2020-02-01,0
2771,2020-03-01,0
2771,2020-04-01,0
2771,2020-05-01,0
2771,2020-06-01,0
2771,2020-07-01,0
2771,2020-08-01,0
2771,2020-09-01,0
2771,2020-10-01,0
2772,2020-01-01,0
2772,2020-02-01,0
2772,2020-03-01,0
2772,2020-04-01,0
2772,2020-05-01,0
2772,2020-06-01,0
2772,2020-07-01,0
2772,2020-08-01,0
2772,2020-09-01,0
2772,2020-10-01,0
2773,2020-01-01,0
2773,2020-02-01,17.35
2773,2020-03-01,0
2773,2020-04-01,0
2773,2020-05-01,0
2773,2020-06-01,0
2773,2020-07-01,0
2773,2020-08-01,0
2773,2020-09-01,0
2773,2020-10-01,68.59
2774,2020-01-01,0
2774,2020-02-01,0
2774,2020-03-01,0
2774,2020-04-01,0
2774,2020-05-01,0
2774,2020-06-01,0
2774,2020-07-01,0
2774,2020-08-01,0
2774,2020-09-01,0
2774,2020-10-01,0
2775,2020-01-01,0
2775,2020-02-01,0
2775,2020-03-01,0
2775,2020-04-01,0
2775,2020-05-01,13.52
2775,2020-06-01,0
2775,2020-07-01,55.86
2775,2020-08-01,23.62
2775,2020-09-01,25.03
2775,2020-10-01,38.79
2776,2020-01-01,0
2776,2020-02-01,34.06
2776,2020-03-01,52.84
2776,2020-04-01,47.49
2776,2020-05-01,0
2776,2020-06-01,0
2776,2020-07-01,0
2776,2020-08-01,0
2776,2020-09-01,0
2776,2020-10-01,0
2777,2020-01-01,0
2777,2020-02-01,0
2777,2020-03-01,0
2777,2020-04-01,0
2777,2020-05-01,0
2777,2020-06-01,55.74
2777,2020-07-01,0
2777,2020-08-01,0
2777,2020-09-01,0
2777,2020-10-01,0
2778,2020-01-01,0
2778,2020-02-01,0
2778,2020-03-01,0
2778,2020-04-01,0
2778,2020-05-01,0
2778,2020-06-01,0
2778,2020-07-01,0
2778,2020-08-01,0
2778,2020-09-01,0
2778,2020-10-01,0
2779,2020-01-01,0
2779,2020-02-01,0
2779,2020-03-01,0
2779,2020-04-01,0
2779,2020-05-01,0
2779,2020-06-01,0
2779,2020-07-01,0
2779,2020-08-01,0
2779,2020-09-01,0
2779,2020-10-01,0
2780,2020-01-01,0
2780,2020-02-01,0
2780,2020-03-01,0
2780,2020-04-01,0
2780,2020-05-01,0
2780,2020-06-01,0
2780,2020-07-01,0
2780,2020-08-01,0
2780,2020-09-01,0
2780,2020-10-01,0
2781,2020-01-01,0
2781,2020-02-01,0
2781,2020-03-01,0
2781,2020-04-01,0
2781,2020-05-01,0
2781,2020-06-01,43.79
2781,2020-07-01,0
2781,2020-08-01,0
2781,2020-09-01,0
2781,2020-10-01,0
2782,2020-01-01,67.53
2782,2020-02-01,50.3
2782,2020-03-01,36.25
2782,2020-04-01,0
2782,2020-05-01,1.23
2782,2020-06-01,0
2782,2020-07-01,63.22
2782,2020-08-01,0
2782,2020-09-01,0
2782,2020-10-01,0
2783,2020-01-01,16.15
2783,2020-02-01,0
2783,2020-03-01,0
2783,2020-04-01,0
2783,2020-05-01,0
2783,2020-06-01,0
2783,2020-07-01,0
2783,2020-08-01,0
2783,2020-09-01,0
2783,2020-10-01,0
2784,2020-01-01,0
2784,2020-02-01,0
2784,2020-03-01,0
2784,2020-04-01,0
2784,2020-05-01,0
2784,2020-06-01,0
2784,2020-07-01,0
2784,2020-08-01,0
2784,2020-09-01,0
2784,2020-10-01,0
2785,2020-01-01,0
2785,2020-02-01,0
2785,2020-03-01,0
2785,2020-04-01,0
2785,2020-05-01,0
2785,2020-06-01,0
2785,2020-07-01,0
2785,2020-08-01,0
2785,2020-09-01,0
2785,2020-10-01,0
2786,2020-01-01,0
2786,2020-02-01,0
2786,2020-03-01,0
2786,2020-04-01,0
2786,2020-05-01,0
2786,2020-06-01,0
2786,2020-07-01,0
2786,2020-08-01,0
2786,2020-09-01,0
2786,2020-10-01,0
2787,2020-01-01,0
2787,2020-02-01,0
2787,2020-03-01,0
2787,2020-04-01,0
2787,2020-05-01,0
2787,2020-06-01,0
2787,2020-07-01,0
2787,2020-08-01,0
2787,2020-09-01,0
2787,2020-10-01,0
2788,2020-01-01,13.79
2788,2020-02-01,0
2788,2020-03-01,0
2788,2020-04-01,27.98
2788,2020-05-01,92.15
2788,2020-06-01,0
2788,2020-07-01,14.88
2788,2020-08-01,0
2788,2020-09-01,0
2788,2020-10-01,9.49
2789,2020-01-01,43.43
2789,2020-02-01,0
2789,2020-03-01,0
2789,2020-04-01,0
2789,2020-05-01,0
2789,2020-06-01,0
2789,2020-07-01,0
2789,2020-08-01,0
2789,2020-09-01,0
2789,2020-10-01,0
2790,2020-01-01,0
2790,2020-02-01,10.51
2790,2020-03-01,8.16
2790,2020-04-01,0
2790,2020-05-01,0
2790,2020-06-01,0.94
2790,2020-07-01,0
2790,2020-08-01,0
2790,2020-09-01,0
2790,2020-10-01,0
2791,2020-01-01,0
2791,2020-02-01,0
2791,2020-03-01,0
2791,2020-04-01,0
2791,2020-05-01,0
2791,2020-06-01,0
2791,2020-07-01,0
2791,2020-08-01,0
2791,2020-09-01,0
2791,2020-10-01,0
2792,2020-01-01,0
2792,2020-02-01,0
2792,2020-03-01,0
2792,2020-04-01,0
2792,2020-05-01,0
2792,2020-06-01,0
2792,2020-07-01,0
2792,2020-08-01,0
2792,2020-09-01,0
2792,2020-10-01,0
2793,2020-01-01,0
2793,2020-02-01,0
2793,2020-03-01,0
2793,2020-04-01,0
2793,2020-05-01,0
2793,2020-06-01,0
2793,2020-07-01,0
2793,2020-08-01,0
2793,2020-09-01,0
2793,2020-10-01,0
2794,2020-01-01,0
2794,2020-02-01,0
2794,2020-03-01,0
2794,2020-04-01,51.23
2794,2020-05-01,0
2794,2020-06-01,0
2794,2020-07-01,0
2794,2020-08-01,81.87
2794,2020-09-01,0
2794,2020-10-01,0
2795,2020-01-01,0
2795,2020-02-01,0
2795,2020-03-01,0
2795,2020-04-01,0
2795,2020-05-01,0
2795,2020-06-01,0
2795,2020-07-01,0
2795,2020-08-01,0
2795,2020-09-01,0
2795,2020-10-01,20.03
2796,2020-01-01,0
2796,2020-02-01,27.27
2796,2020-03-01,0
2796,2020-04-01,0
2796,2020-05-01,0
2796,2020-06-01,0
2796,2020-07-01,0
2796,2020-08-01,0
2796,2020-09-01,0
2796,2020-10-01,0
2797,2020-01-01,0
2797,2020-02-01,0
2797,2020-03-01,0
2797,2020-04-01,0
2797,2020-05-01,0
2797,2020-06-01,0
2797,2020-07-01,30.1
2797,2020-08-01,0
2797,2020-09-01,0
2797,2020-10-01,0
2798,2020-01-01,0
2798,2020-02-01,0
2798,2020-03-01,0
2798,2020-04-01,0
2798,2020-05-01,0
2798,2020-06-01,0
2798,2020-07-01,10.83
2798,2020-08-01,0
2798,2020-09-01,0
2798,2020-10-01,0
2799,2020-01-01,0
2799,2020-02-01,0
2799,2020-03-01,0
2799,2020-04-01,0
2799,2020-05-01,60.64
2799,2020-06-01,70.18
2799,2020-07-01,0
2799,2020-08-01,43.87
2799,2020-09-01,0
2799,2020-10-01,15.33
2800,2020-01-01,0
2800,2020-02-01,0
2800,2020-03-01,0
2800,2020-04-01,0
2800,2020-05-01,0
2800,2020-06-01,0
2800,2020-07-01,0
2800,2020-08-01,0
2800,2020-09-01,0
2800,2020-10-01,0
2801,2020-01-01,0
2801,2020-02-01,0
2801,2020-03-01,0
2801,2020-04-01,71.98
2801,2020-05-01,0
2801,2020-06-01,0
2801,2020-07-01,29.79
2801,2020-08-01,0
2801,2020-09-01,54.34
2801,2020-10-01,0
2802,2020-01-01,0
2802,2020-02-01,0
2802,2020-03-01,0
2802,2020-04-01,0
2802,2020-05-01,0
2802,2020-06-01,0
2802,2020-07-01,0
2802,2020-08-01,0
2802,2020-09-01,0
2802,2020-10-01,0
2803,2020-01-01,0
2803,2020-02-01,0
2803,2020-03-01,0
2803,2020-04-01,0
2803,2020-05-01,0
2803,2020-06-01,0
2803,2020-07-01,0
2803,2020-08-01,0
2803,2020-09-01,0
2803,2020-10-01,0
2804,2020-01-01,85.9
2804,2020-02-01,52.86
2804,2020-03-01,0
2804,2020-04-01,0
2804,2020-05-01,0
2804,2020-06-01,0
2804,2020-07-01,0
2804,2020-08-01,0
2804,2020-09-01,0
2804,2020-10-01,0
2805,2020-01-01,0
2805,2020-02-01,0
2805,2020-03-01,0
2805,2020-04-01,0
2805,2020-05-01,0
2805,2020-06-01,0
2805,2020-07-01,0
2805,2020-08-01,0
2805,2020-09-01,0
2805,2020-10-01,0
2806,2020-01-01,0
2806,2020-02-01,0
2806,2020-03-01,0
2806,2020-04-01,0
2806,2020-05-01,0
2806,2020-06-01,0
2806,2020-07-01,0
2806,2020-08-01,0
2806,2020-09-01,0
2806,2020-10-01,0
2807,2020-01-01,20.34
2807,2020-02-01,51.38
2807,2020-03-01,0
2807,2020-04-01,0
2807,2020-05-01,0.37
2807,2020-06-01,0
2807,2020-07-01,0
2807,2020-08-01,0
2807,2020-09-01,0
2807,2020-10-01,0
2808,2020-01-01,0
2808,2020-02-01,0
2808,2020-03-01,0
2808,2020-04-01,0
2808,2020-05-01,0
2808,2020-06-01,0
2808,2020-07-01,0
2808,2020-08-01,0
2808,2020-09-01,0
2808,2020-10-01,0
2809,2020-01-01,0
2809,2020-02-01,0
2809,2020-03-01,22.13
2809,2020-04-01,0
2809,2020-05-01,0
2809,2020-06-01,0
2809,2020-07-01,0
2809,2020-08-01,0
2809,2020-09-01,0
2809,2020-10-01,57.91
2810,2020-01-01,0
2810,2020-02-01,0
2810,2020-03-01,0
2810,2020-04-01,0
2810,2020-05-01,0
2810,2020-06-01,0
2810,2020-07-01,0
2810,2020-08-01,0
2810,2020-09-01,0
2810,2020-10-01,0
2811,2020-01-01,0
2811,2020-02-01,0
2811,2020-03-01,0
2811,2020-04-01,0
2811,2020-05-01,0
2811,2020-06-01,0
2811,2020-07-01,0
2811,2020-08-01,0
2811,2020-09-01,0
2811,2020-10-01,0
2812,2020-01-01,0
2812,2020-02-01,0
2812,2020-03-01,0
2812,2020-04-01,0
2812,2020-05-01,0
2812,2020-06-01,0
2812,2020-07-01,0
2812,2020-08-01,0
2812,2020-09-01,46.43
2812,2020-10-01,0
2813,2020-01-01,0
2813,2020-02-01,0
2813,2020-03-01,0
2813,2020-04-01,16.62
2813,2020-05-01,0
2813,2020-06-01,0
2813,2020-07-01,0
2813,2020-08-01,0
2813,2020-09-01,0
2813,2020-10-01,0
2814,2020-01-01,0
2814,2020-02-01,0
2814,2020-03-01,73.03
2814,2020-04-01,0
2814,2020-05-01,0
2814,2020-06-01,84.94
2814,2020-07-01,0
2814,2020-08-01,0
2814,2020-09-01,0
2814,2020-10-01,0
2815,2020-01-01,0
2815,2020-02-01,74.18
2815,2020-03-01,0
2815,2020-04-01,0
2815,2020-05-01,0
2815,2020-06-01,0
2815,2020-07-01,0
2815,2020-08-01,0
2815,2020-09-01,0
2815,2020-10-01,0
2816,2020-01-01,0
2816,2020-02-01,0
2816,2020-03-01,0
2816,2020-04-01,0
2816,2020-05-01,0
2816,2020-06-01,0
2816,2020-07-01,0
2816,2020-08-01,0
2816,2020-09-01,0
2816,2020-10-01,0
2817,2020-01-01,0
2817,2020-02-01,0
2817,2020-03-01,0
2817,2020-04-01,0
2817,2020-05-01,0
2817,2020-06-01,0
2817,2020-07-01,0
2817,2020-08-01,0
2817,2020-09-01,0
2817,2020-10-01,0
2818,2020-01-01,0
2818,2020-02-01,0
2818,2020-03-01,0
2818,2020-04-01,0
2818,2020-05-01,0
2818,2020-06-01,0
2818,2020-07-01,0
2818,2020-08-01,0
2818,2020-09-01,0
2818,2020-10-01,0
2819,2020-01-01,0
2819,2020-02-01,0
2819,2020-03-01,0
2819,2020-04-01,0
2819,2020-05-01,0
2819,2020-06-01,0
2819,2020-07-01,0
2819,2020-08-01,0
2819,2020-09-01,0
2819,2020-10-01,0
2820,2020-01-01,0
2820,2020-02-01,0
2820,2020-03-01,0
2820,2020-04-01,0
2820,2020-05-01,95.45
2820,2020-06-01,48.17
2820,2020-07-01,0
2820,2020-08-01,65.96
2820,2020-09-01,36.22
2820,2020-10-01,0
2821,2020-01-01,0
2821,2020-02-01,0
2821,2020-03-01,0
2821,2020-04-01,0
2821,2020-05-01,0
2821,2020-06-01,0
2821,2020-07-01,0
2821,2020-08-01,0
2821,2020-09-01,0
2821,2020-10-01,0
2822,2020-01-01,0
2822,2020-02-01,0
2822,2020-03-01,0
2822,2020-04-01,0
2822,2020-05-01,0
2822,2020-06-01,0
2822,2020-07-01,0
2822,2020-08-01,0
2822,2020-09-01,0
2822,2020-10-01,0
2823,2020-01-01,0
2823,2020-02-01,0
2823,2020-03-01,0
2823,2020-04-01,0
2823,2020-05-01,0
2823,2020-06-01,0
2823,2020-07-01,38.69
2823,2020-08-01,0
2823,2020-09-01,0
2823,2020-10-01,0
2824,2020-01-01,0
2824,2020-02-01,34
2824,2020-03-01,0
2824,2020-04-01,69.67
2824,2020-05-01,24.2
2824,2020-06-01,0
2824,2020-07-01,0
2824,2020-08-01,0
2824,2020-09-01,0
2824,2020-10-01,0
2825,2020-01-01,0
2825,2020-02-01,26.86
2825,2020-03-01,0
2825,2020-04-01,0
2825,2020-05-01,0
2825,2020-06-01,0
2825,2020-07-01,0
2825,2020-08-01,0
2825,2020-09-01,0
2825,2020-10-01,0
2826,2020-01-01,0
2826,2020-02-01,0
2826,2020-03-01,58.83
2826,2020-04-01,0
2826,2020-05-01,0
2826,2020-06-01,0
2826,2020-07-01,0
2826,2020-08-01,0
2826,2020-09-01,0
2826,2020-10-01,0
2827,2020-01-01,0
2827,2020-02-01,0
2827,2020-03-01,0
2827,2020-04-01,0
2827,2020-05-01,0
2827,2020-06-01,22.7
2827,2020-07-01,7.98
2827,2020-08-01,48
2827,2020-09-01,40.02
2827,2020-10-01,47.68
2828,2020-01-01,0
2828,2020-02-01,0
2828,2020-03-01,0
2828,2020-04-01,0
2828,2020-05-01,0
2828,2020-06-01,0
2828,2020-07-01,0
2828,2020-08-01,0
2828,2020-09-01,0
2828,2020-10-01,0
2830,2020-01-01,0
2830,2020-02-01,0
2830,2020-03-01,0
2830,2020-04-01,0
2830,2020-05-01,0
2830,2020-06-01,0
2830,2020-07-01,0
2830,2020-08-01,0
2830,2020-09-01,0
2830,2020-10-01,0
2831,2020-01-01,0
2831,2020-02-01,0
2831,2020-03-01,0
2831,2020-04-01,0
2831,2020-05-01,0
2831,2020-06-01,0
2831,2020-07-01,0
2831,2020-08-01,29.22
2831,2020-09-01,0
2831,2020-10-01,0
2832,2020-01-01,0
2832,2020-02-01,0
2832,2020-03-01,0
2832,2020-04-01,0
2832,2020-05-01,0
2832,2020-06-01,0
2832,2020-07-01,0
2832,2020-08-01,0
2832,2020-09-01,0
2832,2020-10-01,0
2833,2020-01-01,0
2833,2020-02-01,0
2833,2020-03-01,0
2833,2020-04-01,0
2833,2020-05-01,0
2833,2020-06-01,0
2833,2020-07-01,0
2833,2020-08-01,0
2833,2020-09-01,0
2833,2020-10-01,0
2834,2020-01-01,0
2834,2020-02-01,0
2834,2020-03-01,0
2834,2020-04-01,0
2834,2020-05-01,0
2834,2020-06-01,0
2834,2020-07-01,0
2834,2020-08-01,0
2834,2020-09-01,0
2834,2020-10-01,0
2835,2020-01-01,0
2835,2020-02-01,0
2835,2020-03-01,0
2835,2020-04-01,0
2835,2020-05-01,0
2835,2020-06-01,0
2835,2020-07-01,0
2835,2020-08-01,0
2835,2020-09-01,0
2835,2020-10-01,0
2836,2020-01-01,0
2836,2020-02-01,0
2836,2020-03-01,0
2836,2020-04-01,0
2836,2020-05-01,0
2836,2020-06-01,0
2836,2020-07-01,0
2836,2020-08-01,0
2836,2020-09-01,0
2836,2020-10-01,0
2837,2020-01-01,0
2837,2020-02-01,0
2837,2020-03-01,0
2837,2020-04-01,0
2837,2020-05-01,0
2837,2020-06-01,0
2837,2020-07-01,0
2837,2020-08-01,0
2837,2020-09-01,0
2837,2020-10-01,0
2838,2020-01-01,0
2838,2020-02-01,0
2838,2020-03-01,0
2838,2020-04-01,0
2838,2020-05-01,0
2838,2020-06-01,0
2838,2020-07-01,0
2838,2020-08-01,0
2838,2020-09-01,0
2838,2020-10-01,0
2839,2020-01-01,0
2839,2020-02-01,0
2839,2020-03-01,0
2839,2020-04-01,0
2839,2020-05-01,0
2839,2020-06-01,0
2839,2020-07-01,0
2839,2020-08-01,0
2839,2020-09-01,0
2839,2020-10-01,0
2840,2020-01-01,0
2840,2020-02-01,10.38
2840,2020-03-01,0
2840,2020-04-01,0
2840,2020-05-01,0
2840,2020-06-01,15.21
2840,2020-07-01,0
2840,2020-08-01,0
2840,2020-09-01,0
2840,2020-10-01,0
2841,2020-01-01,0
2841,2020-02-01,0
2841,2020-03-01,0
2841,2020-04-01,0
2841,2020-05-01,0
2841,2020-06-01,0
2841,2020-07-01,0
2841,2020-08-01,0
2841,2020-09-01,0
2841,2020-10-01,0
2842,2020-01-01,0
2842,2020-02-01,0
2842,2020-03-01,0
2842,2020-04-01,0
2842,2020-05-01,0
2842,2020-06-01,0
2842,2020-07-01,0
2842,2020-08-01,0
2842,2020-09-01,0
2842,2020-10-01,0
2843,2020-01-01,0
2843,2020-02-01,0
2843,2020-03-01,0
2843,2020-04-01,0
2843,2020-05-01,0
2843,2020-06-01,0
2843,2020-07-01,0
2843,2020-08-01,0
2843,2020-09-01,0
2843,2020-10-01,0
2844,2020-01-01,0
2844,2020-02-01,0
2844,2020-03-01,0
2844,2020-04-01,0
2844,2020-05-01,0
2844,2020-06-01,0
2844,2020-07-01,0
2844,2020-08-01,0
2844,2020-09-01,0
2844,2020-10-01,0
2845,2020-01-01,0
2845,2020-02-01,0
2845,2020-03-01,0
2845,2020-04-01,0
2845,2020-05-01,0
2845,2020-06-01,0
2845,2020-07-01,0
2845,2020-08-01,0
2845,2020-09-01,0
2845,2020-10-01,0
2846,2020-01-01,0
2846,2020-02-01,0
2846,2020-03-01,0
2846,2020-04-01,0
2846,2020-05-01,0
2846,2020-06-01,33.98
2846,2020-07-01,0
2846,2020-08-01,0
2846,2020-09-01,0
2846,2020-10-01,0
2847,2020-01-01,0
2847,2020-02-01,0
2847,2020-03-01,0
2847,2020-04-01,0
2847,2020-05-01,0
2847,2020-06-01,0
2847,2020-07-01,0
2847,2020-08-01,0
2847,2020-09-01,0
2847,2020-10-01,0
2848,2020-01-01,0
2848,2020-02-01,0
2848,2020-03-01,0
2848,2020-04-01,0
2848,2020-05-01,0
2848,2020-06-01,0
2848,2020-07-01,0
2848,2020-08-01,0
2848,2020-09-01,0
2848,2020-10-01,0
2849,2020-01-01,0
2849,2020-02-01,0
2849,2020-03-01,29.05
2849,2020-04-01,58.33
2849,2020-05-01,0
2849,2020-06-01,67.67
2849,2020-07-01,0
2849,2020-08-01,0
2849,2020-09-01,0
2849,2020-10-01,0
2850,2020-01-01,0
2850,2020-02-01,0
2850,2020-03-01,0
2850,2020-04-01,0
2850,2020-05-01,0
2850,2020-06-01,0
2850,2020-07-01,0
2850,2020-08-01,0
2850,2020-09-01,0
2850,2020-10-01,0
2851,2020-01-01,0
2851,2020-02-01,0
2851,2020-03-01,0
2851,2020-04-01,0
2851,2020-05-01,0
2851,2020-06-01,0
2851,2020-07-01,0
2851,2020-08-01,86.56
2851,2020-09-01,0
2851,2020-10-01,0
2852,2020-01-01,0
2852,2020-02-01,0
2852,2020-03-01,0
2852,2020-04-01,0
2852,2020-05-01,0
2852,2020-06-01,0
2852,2020-07-01,0
2852,2020-08-01,0
2852,2020-09-01,0
2852,2020-10-01,0
2853,2020-01-01,0
2853,2020-02-01,0
2853,2020-03-01,0
2853,2020-04-01,89.4
2853,2020-05-01,0
2853,2020-06-01,0
2853,2020-07-01,0
2853,2020-08-01,71.32
2853,2020-09-01,0
2853,2020-10-01,0
2854,2020-01-01,0
2854,2020-02-01,0
2854,2020-03-01,0
2854,2020-04-01,0
2854,2020-05-01,0
2854,2020-06-01,0
2854,2020-07-01,0
2854,2020-08-01,0
2854,2020-09-01,0
2854,2020-10-01,0
2855,2020-01-01,0
2855,2020-02-01,0
2855,2020-03-01,0
2855,2020-04-01,0
2855,2020-05-01,0
2855,2020-06-01,0
2855,2020-07-01,0
2855,2020-08-01,0
2855,2020-09-01,0
2855,2020-10-01,0
2856,2020-01-01,0
2856,2020-02-01,0
2856,2020-03-01,0
2856,2020-04-01,0
2856,2020-05-01,36.28
2856,2020-06-01,0
2856,2020-07-01,0
2856,2020-08-01,0
2856,2020-09-01,0
2856,2020-10-01,0
2857,2020-01-01,68.25
2857,2020-02-01,0
2857,2020-03-01,0
2857,2020-04-01,0
2857,2020-05-01,0
2857,2020-06-01,0
2857,2020-07-01,0
2857,2020-08-01,23.62
2857,2020-09-01,45.35
2857,2020-10-01,0
2858,2020-01-01,0
2858,2020-02-01,0
2858,2020-03-01,0
2858,2020-04-01,0
2858,2020-05-01,0
2858,2020-06-01,0
2858,2020-07-01,0
2858,2020-08-01,0
2858,2020-09-01,0
2858,2020-10-01,0
2859,2020-01-01,0
2859,2020-02-01,0
2859,2020-03-01,0
2859,2020-04-01,0
2859,2020-05-01,0
2859,2020-06-01,0
2859,2020-07-01,0
2859,2020-08-01,0
2859,2020-09-01,0
2859,2020-10-01,0
2860,2020-01-01,36.95
2860,2020-02-01,29.3
2860,2020-03-01,0
2860,2020-04-01,33.78
2860,2020-05-01,16.56
2860,2020-06-01,0
2860,2020-07-01,53.23
2860,2020-08-01,2.81
2860,2020-09-01,1.33
2860,2020-10-01,0
2861,2020-01-01,0
2861,2020-02-01,0
2861,2020-03-01,0
2861,2020-04-01,0
2861,2020-05-01,0
2861,2020-06-01,0
2861,2020-07-01,44.54
2861,2020-08-01,52.13
2861,2020-09-01,26.96
2861,2020-10-01,2.51
2862,2020-01-01,0
2862,2020-02-01,0
2862,2020-03-01,0
2862,2020-04-01,0
2862,2020-05-01,0
2862,2020-06-01,0
2862,2020-07-01,0
2862,2020-08-01,0
2862,2020-09-01,0
2862,2020-10-01,0
2863,2020-01-01,0
2863,2020-02-01,0
2863,2020-03-01,0
2863,2020-04-01,0
2863,2020-05-01,0
2863,2020-06-01,0
2863,2020-07-01,0
2863,2020-08-01,0
2863,2020-09-01,0
2863,2020-10-01,46.69
2864,2020-01-01,75.18
2864,2020-02-01,0
2864,2020-03-01,18.18
2864,2020-04-01,0
2864,2020-05-01,0
2864,2020-06-01,0
2864,2020-07-01,0
2864,2020-08-01,0
2864,2020-09-01,0
2864,2020-10-01,0
2865,2020-01-01,0
2865,2020-02-01,0
2865,2020-03-01,0
2865,2020-04-01,0
2865,2020-05-01,0
2865,2020-06-01,0
2865,2020-07-01,0
2865,2020-08-01,0
2865,2020-09-01,0
2865,2020-10-01,0
2866,2020-01-01,0
2866,2020-02-01,0
2866,2020-03-01,0.49
2866,2020-04-01,0
2866,2020-05-01,0
2866,2020-06-01,0
2866,2020-07-01,0
2866,2020-08-01,0
2866,2020-09-01,0
2866,2020-10-01,0
2867,2020-01-01,0
2867,2020-02-01,0
2867,2020-03-01,0
2867,2020-04-01,0
2867,2020-05-01,0
2867,2020-06-01,0
2867,2020-07-01,0
2867,2020-08-01,0
2867,2020-09-01,0
2867,2020-10-01,0
2868,2020-01-01,0
2868,2020-02-01,89.27
2868,2020-03-01,51.94
2868,2020-04-01,0
2868,2020-05-01,0
2868,2020-06-01,0
2868,2020-07-01,0
2868,2020-08-01,0
2868,2020-09-01,75.96
2868,2020-10-01,0
2869,2020-01-01,93.6
2869,2020-02-01,0
2869,2020-03-01,38.57
2869,2020-04-01,0
2869,2020-05-01,0
2869,2020-06-01,0
2869,2020-07-01,0
2869,2020-08-01,10.5
2869,2020-09-01,0
2869,2020-10-01,0
2870,2020-01-01,0
2870,2020-02-01,0
2870,2020-03-01,0
2870,2020-04-01,0
2870,2020-05-01,57.64
2870,2020-06-01,0
2870,2020-07-01,0
2870,2020-08-01,0
2870,2020-09-01,49.1
2870,2020-10-01,0
2871,2020-01-01,0
2871,2020-02-01,0
2871,2020-03-01,0
2871,2020-04-01,0
2871,2020-05-01,0
2871,2020-06-01,0
2871,2020-07-01,0
2871,2020-08-01,0
2871,2020-09-01,0
2871,2020-10-01,0
2872,2020-01-01,0
2872,2020-02-01,0
2872,2020-03-01,0
2872,2020-04-01,0
2872,2020-05-01,0
2872,2020-06-01,1.05
2872,2020-07-01,53.09
2872,2020-08-01,0
2872,2020-09-01,0
2872,2020-10-01,27.58
2873,2020-01-01,0
2873,2020-02-01,0
2873,2020-03-01,0
2873,2020-04-01,0
2873,2020-05-01,0
2873,2020-06-01,0
2873,2020-07-01,0
2873,2020-08-01,0
2873,2020-09-01,0
2873,2020-10-01,0
2874,2020-01-01,0
2874,2020-02-01,0
2874,2020-03-01,0
2874,2020-04-01,0
2874,2020-05-01,0
2874,2020-06-01,0
2874,2020-07-01,0
2874,2020-08-01,0
2874,2020-09-01,0
2874,2020-10-01,0
2875,2020-01-01,0
2875,2020-02-01,0
2875,2020-03-01,0
2875,2020-04-01,0
2875,2020-05-01,0
2875,2020-06-01,0
2875,2020-07-01,0
2875,2020-08-01,0
2875,2020-09-01,0
2875,2020-10-01,0
2876,2020-01-01,0
2876,2020-02-01,0
2876,2020-03-01,0
2876,2020-04-01,0
2876,2020-05-01,0
2876,2020-06-01,0
2876,2020-07-01,0
2876,2020-08-01,0
2876,2020-09-01,0
2876,2020-10-01,0
2877,2020-01-01,0
2877,2020-02-01,0
2877,2020-03-01,0
2877,2020-04-01,0
2877,2020-05-01,85.57
2877,2020-06-01,16.11
2877,2020-07-01,0
2877,2020-08-01,0
2877,2020-09-01,0
2877,2020-10-01,0
2878,2020-01-01,0
2878,2020-02-01,0
2878,2020-03-01,0
2878,2020-04-01,0
2878,2020-05-01,0
2878,2020-06-01,0
2878,2020-07-01,0
2878,2020-08-01,0
2878,2020-09-01,0
2878,2020-10-01,0
2879,2020-01-01,0
2879,2020-02-01,0
2879,2020-03-01,0
2879,2020-04-01,0
2879,2020-05-01,0
2879,2020-06-01,0
2879,2020-07-01,0
2879,2020-08-01,0
2879,2020-09-01,0
2879,2020-10-01,0
